,lstrLevel,lsregion,lscc,province,lsrcode,lsrcodeDesc,lsaa,lsaaDesc,lstt,district,lsmm,lsmmDesc,lsyymm,male,female,total
184,0,0,11,จังหวัดสมุทรปราการ,1101,อำเภอเมืองสมุทรปราการ,1, ,17,แพรกษาใหม่,0, ,6512,23906,26047,49953
185,0,0,11,จังหวัดสมุทรปราการ,1102,อำเภอบางบ่อ,2, ,1,บางบ่อ,0, ,6512,13992,15116,29108
186,0,0,11,จังหวัดสมุทรปราการ,1102,อำเภอบางบ่อ,2, ,2,บ้านระกาศ,0, ,6512,3407,3595,7002
187,0,0,11,จังหวัดสมุทรปราการ,1102,อำเภอบางบ่อ,2, ,3,บางพลีน้อย,0, ,6512,4425,4639,9064
188,0,0,11,จังหวัดสมุทรปราการ,1102,อำเภอบางบ่อ,2, ,4,บางเพรียง,0, ,6512,12992,13870,26862
189,0,0,11,จังหวัดสมุทรปราการ,1102,อำเภอบางบ่อ,2, ,5,คลองด่าน,0, ,6512,8268,8576,16844
190,0,0,11,จังหวัดสมุทรปราการ,1102,อำเภอบางบ่อ,2, ,7,เปร็ง,0, ,6512,2047,2180,4227
191,0,0,11,จังหวัดสมุทรปราการ,1102,อำเภอบางบ่อ,2, ,8,คลองนิยมยาตรา,0, ,6512,1658,1704,3362
192,0,0,11,จังหวัดสมุทรปราการ,1103,อำเภอบางพลี,3, ,1,บางพลีใหญ่,0, ,6512,43318,48838,92156
193,0,0,11,จังหวัดสมุทรปราการ,1103,อำเภอบางพลี,3, ,2,บางแก้ว,0, ,6512,28533,34110,62643
194,0,0,11,จังหวัดสมุทรปราการ,1103,อำเภอบางพลี,3, ,3,บางปลา,0, ,6512,16034,17539,33573
195,0,0,11,จังหวัดสมุทรปราการ,1103,อำเภอบางพลี,3, ,4,บางโฉลง,0, ,6512,21003,22908,43911
196,0,0,11,จังหวัดสมุทรปราการ,1103,อำเภอบางพลี,3, ,8,ราชาเทวะ,0, ,6512,16952,19179,36131
197,0,0,11,จังหวัดสมุทรปราการ,1103,อำเภอบางพลี,3, ,9,หนองปรือ,0, ,6512,1733,1815,3548
198,0,0,11,จังหวัดสมุทรปราการ,1104,อำเภอพระประแดง,4, ,8,บางยอ,0, ,6512,5333,5775,11108
199,0,0,11,จังหวัดสมุทรปราการ,1104,อำเภอพระประแดง,4, ,9,บางกะเจ้า,0, ,6512,2356,2627,4983
200,0,0,11,จังหวัดสมุทรปราการ,1104,อำเภอพระประแดง,4, ,10,บางน้ำผึ้ง,0, ,6512,2402,2694,5096
201,0,0,11,จังหวัดสมุทรปราการ,1104,อำเภอพระประแดง,4, ,11,บางกระสอบ,0, ,6512,1268,1374,2642
202,0,0,11,จังหวัดสมุทรปราการ,1104,อำเภอพระประแดง,4, ,12,บางกอบัว,0, ,6512,3273,3592,6865
203,0,0,11,จังหวัดสมุทรปราการ,1104,อำเภอพระประแดง,4, ,13,ทรงคนอง,0, ,6512,3529,3741,7270
204,0,0,11,จังหวัดสมุทรปราการ,1105,อำเภอพระสมุทรเจดีย์,5, ,1,นาเกลือ,0, ,6512,5937,6373,12310
205,0,0,11,จังหวัดสมุทรปราการ,1105,อำเภอพระสมุทรเจดีย์,5, ,2,บ้านคลองสวน,0, ,6512,14192,16071,30263
206,0,0,11,จังหวัดสมุทรปราการ,1105,อำเภอพระสมุทรเจดีย์,5, ,3,แหลมฟ้าผ่า,0, ,6512,2946,1874,4820
207,0,0,11,จังหวัดสมุทรปราการ,1105,อำเภอพระสมุทรเจดีย์,5, ,5,ในคลองบางปลากด,0, ,6512,34577,38110,72687
208,0,0,11,จังหวัดสมุทรปราการ,1106,อำเภอบางเสาธง,6, ,1,บางเสาธง,0, ,6512,15450,16374,31824
209,0,0,11,จังหวัดสมุทรปราการ,1106,อำเภอบางเสาธง,6, ,2,ศีรษะจรเข้น้อย,0, ,6512,8347,9318,17665
210,0,0,11,จังหวัดสมุทรปราการ,1106,อำเภอบางเสาธง,6, ,3,ศีรษะจรเข้ใหญ่,0, ,6512,5698,6037,11735
211,0,0,11,จังหวัดสมุทรปราการ,1183,ท้องถิ่นเทศบาลเมืองปากน้ำสมุทรปราการ,1, ,3,บางเมือง,0, ,6512,18064,20606,38670
212,0,0,11,จังหวัดสมุทรปราการ,1184,ท้องถิ่นเทศบาลตำบลบางเสาธง,6, ,1,บางเสาธง,0, ,6512,9436,10352,19788
213,0,0,11,จังหวัดสมุทรปราการ,1184,ท้องถิ่นเทศบาลตำบลบางเสาธง,6, ,3,ศีรษะจรเข้ใหญ่,0, ,6512,508,563,1071
214,0,0,11,จังหวัดสมุทรปราการ,1185,ท้องถิ่นเทศบาลตำบลแหลมฟ้าผ่า,5, ,3,แหลมฟ้าผ่า,0, ,6512,7012,7308,14320
215,0,0,11,จังหวัดสมุทรปราการ,1185,ท้องถิ่นเทศบาลตำบลแหลมฟ้าผ่า,5, ,5,ในคลองบางปลากด,0, ,6512,3424,3730,7154
216,0,0,11,จังหวัดสมุทรปราการ,1186,ท้องถิ่นเทศบาลตำบลพระสมุทรเจดีย์,5, ,4,ปากคลองบางปลากด,0, ,6512,5652,5869,11521
217,0,0,11,จังหวัดสมุทรปราการ,1187,ท้องถิ่นเทศบาลตำบลบางพลี,3, ,1,บางพลีใหญ่,0, ,6512,5535,5500,11035
218,0,0,11,จังหวัดสมุทรปราการ,1187,ท้องถิ่นเทศบาลตำบลบางพลี,3, ,3,บางปลา,0, ,6512,77,82,159
219,0,0,11,จังหวัดสมุทรปราการ,1187,ท้องถิ่นเทศบาลตำบลบางพลี,3, ,4,บางโฉลง,0, ,6512,160,190,350
220,0,0,11,จังหวัดสมุทรปราการ,1188,ท้องถิ่นเทศบาลตำบลบางบ่อ,2, ,1,บางบ่อ,0, ,6512,3051,3299,6350
221,0,0,11,จังหวัดสมุทรปราการ,1189,ท้องถิ่นเทศบาลตำบลคลองสวน,2, ,6,คลองสวน,0, ,6512,1404,1484,2888
222,0,0,11,จังหวัดสมุทรปราการ,1190,ท้องถิ่นเทศบาลตำบลคลองด่าน,2, ,5,คลองด่าน,0, ,6512,5479,5706,11185
223,0,0,11,จังหวัดสมุทรปราการ,1191,ท้องถิ่นเทศบาลตำบลบางปู,1, ,4,ท้ายบ้าน,0, ,6512,11733,12428,24161
224,0,0,11,จังหวัดสมุทรปราการ,1191,ท้องถิ่นเทศบาลตำบลบางปู,1, ,8,บางปูใหม่,0, ,6512,19669,20982,40651
225,0,0,11,จังหวัดสมุทรปราการ,1191,ท้องถิ่นเทศบาลตำบลบางปู,1, ,12,บางปู,0, ,6512,3269,3426,6695
226,0,0,11,จังหวัดสมุทรปราการ,1191,ท้องถิ่นเทศบาลตำบลบางปู,1, ,16,ท้ายบ้านใหม่,0, ,6512,22393,25015,47408
227,0,0,11,จังหวัดสมุทรปราการ,1192,ท้องถิ่นเทศบาลตำบลแพรกษา,1, ,10,แพรกษา,0, ,6512,11505,13002,24507
228,0,0,11,จังหวัดสมุทรปราการ,1192,ท้องถิ่นเทศบาลตำบลแพรกษา,1, ,17,แพรกษาใหม่,0, ,6512,704,836,1540
229,0,0,11,จังหวัดสมุทรปราการ,1193,ท้องถิ่นเทศบาลตำบลบางเมือง,1, ,3,บางเมือง,0, ,6512,16180,18345,34525
230,0,0,11,จังหวัดสมุทรปราการ,1193,ท้องถิ่นเทศบาลตำบลบางเมือง,1, ,14,บางเมืองใหม่,0, ,6512,21086,24134,45220
231,0,0,11,จังหวัดสมุทรปราการ,1193,ท้องถิ่นเทศบาลตำบลบางเมือง,1, ,15,เทพารักษ์,0, ,6512,8106,9598,17704
232,0,0,11,จังหวัดสมุทรปราการ,1194,ท้องถิ่นเทศบาลตำบลด่านสำโรง,1, ,2,สำโรงเหนือ,0, ,6512,25070,28729,53799
233,0,0,11,จังหวัดสมุทรปราการ,1195,ท้องถิ่นเทศบาลเมืองปู่เจ้าสมิงพราย,4, ,5,บางหญ้าแพรก,0, ,6512,9448,9909,19357
234,0,0,11,จังหวัดสมุทรปราการ,1195,ท้องถิ่นเทศบาลเมืองปู่เจ้าสมิงพราย,4, ,6,บางหัวเสือ,0, ,6512,6141,6542,12683
235,0,0,11,จังหวัดสมุทรปราการ,1195,ท้องถิ่นเทศบาลเมืองปู่เจ้าสมิงพราย,4, ,7,สำโรงใต้,0, ,6512,5259,5637,10896
236,0,0,11,จังหวัดสมุทรปราการ,1195,ท้องถิ่นเทศบาลเมืองปู่เจ้าสมิงพราย,4, ,14,สำโรง,0, ,6512,7521,8210,15731
237,0,0,11,จังหวัดสมุทรปราการ,1195,ท้องถิ่นเทศบาลเมืองปู่เจ้าสมิงพราย,4, ,15,สำโรงกลาง,0, ,6512,5228,5483,10711
238,0,0,11,จังหวัดสมุทรปราการ,1196,ท้องถิ่นเทศบาลตำบลสำโรงเหนือ,1, ,2,สำโรงเหนือ,0, ,6512,7705,9605,17310
239,0,0,11,จังหวัดสมุทรปราการ,1196,ท้องถิ่นเทศบาลตำบลสำโรงเหนือ,1, ,14,บางเมืองใหม่,0, ,6512,1878,2040,3918
240,0,0,11,จังหวัดสมุทรปราการ,1196,ท้องถิ่นเทศบาลตำบลสำโรงเหนือ,1, ,15,เทพารักษ์,0, ,6512,4225,4937,9162
241,0,0,11,จังหวัดสมุทรปราการ,1197,ท้องถิ่นเทศบาลเมืองลัดหลวง,4, ,2,บางพึ่ง,0, ,6512,10618,11880,22498
242,0,0,11,จังหวัดสมุทรปราการ,1197,ท้องถิ่นเทศบาลเมืองลัดหลวง,4, ,3,บางจาก,0, ,6512,10386,11018,21404
243,0,0,11,จังหวัดสมุทรปราการ,1197,ท้องถิ่นเทศบาลเมืองลัดหลวง,4, ,4,บางครุ,0, ,6512,11475,12651,24126
244,0,0,11,จังหวัดสมุทรปราการ,1198,ท้องถิ่นเทศบาลเมืองพระประแดง,4, ,1,ตลาด,0, ,6512,4081,4373,8454
245,0,0,11,จังหวัดสมุทรปราการ,1199,ท้องถิ่นเทศบาลนครสมุทรปราการ,1, ,1,ปากน้ำ,0, ,6512,23324,24642,47966
246,0,0,12,จังหวัดนนทบุรี,1201,อำเภอเมืองนนทบุรี,1, ,6,บางไผ่,0, ,6512,6070,6778,12848
247,0,0,12,จังหวัดนนทบุรี,1201,อำเภอเมืองนนทบุรี,1, ,8,บางกร่าง,0, ,6512,11382,13040,24422
248,0,0,12,จังหวัดนนทบุรี,1201,อำเภอเมืองนนทบุรี,1, ,10,บางรักน้อย,0, ,6512,9681,11537,21218
249,0,0,12,จังหวัดนนทบุรี,1202,อำเภอบางกรวย,2, ,3,บางสีทอง,0, ,6512,5359,6266,11625
250,0,0,12,จังหวัดนนทบุรี,1202,อำเภอบางกรวย,2, ,4,บางขนุน,0, ,6512,3390,3853,7243
251,0,0,12,จังหวัดนนทบุรี,1202,อำเภอบางกรวย,2, ,5,บางขุนกอง,0, ,6512,5150,6272,11422
252,0,0,12,จังหวัดนนทบุรี,1202,อำเภอบางกรวย,2, ,7,มหาสวัสดิ์,0, ,6512,2312,2629,4941
253,0,0,12,จังหวัดนนทบุรี,1203,อำเภอบางใหญ่,3, ,1,บางม่วง,0, ,6512,8228,9611,17839
